date,date_block_num,shop_id,item_id,item_price,item_cnt_day
20.01.2013,0,0,8894,190.0,1.0
07.01.2013,0,0,8913,70.0,1.0
29.01.2013,0,0,8913,70.0,1.0
22.01.2013,0,0,8764,265.0,1.0
09.01.2013,0,0,8764,265.0,1.0
05.01.2013,0,0,8764,265.0,1.0
19.01.2013,0,0,8751,149.0,1.0
06.01.2013,0,0,9182,158.0,1.0
20.01.2013,0,0,9182,158.0,1.0
19.01.2013,0,0,9183,158.0,1.0
03.01.2013,0,0,9184,158.0,1.0
21.01.2013,0,0,9184,158.0,1.0
28.01.2013,0,0,9184,158.0,1.0
12.01.2013,0,0,8685,110.0,1.0
06.01.2013,0,0,8688,110.0,1.0
27.01.2013,0,0,8690,110.0,1.0
10.01.2013,0,0,9191,94.0,1.0
12.01.2013,0,0,8705,76.0,1.0
30.01.2013,0,0,8705,76.0,1.0
25.01.2013,0,0,8328,247.0,2.0
04.01.2013,0,0,8707,77.0,1.0
04.01.2013,0,0,8714,137.0,1.0
11.01.2013,0,0,8714,137.0,1.0
10.01.2013,0,0,8721,77.0,1.0
06.01.2013,0,0,8723,76.0,1.0
15.01.2013,0,0,8727,69.0,1.0
12.01.2013,0,0,8743,76.0,1.0
26.01.2013,0,0,8743,76.0,1.0
10.01.2013,0,0,9216,197.0,2.0
15.01.2013,0,0,9216,197.0,1.0
27.01.2013,0,0,8749,143.0,1.0
10.01.2013,0,0,8750,143.0,1.0
17.01.2013,0,0,8751,149.0,2.0
08.01.2013,0,0,8709,220.0,1.0
24.01.2013,0,0,8328,247.0,1.0
30.01.2013,0,0,8325,119.0,1.0
31.01.2013,0,0,8528,611.0,1.0
26.01.2013,0,0,7894,1236.0,1.0
09.01.2013,0,0,7895,639.0,1.0
11.01.2013,0,0,7895,639.0,1.0
14.01.2013,0,0,7895,639.0,1.0
15.01.2013,0,0,7895,639.0,1.0
19.01.2013,0,0,7895,639.0,1.0
20.01.2013,0,0,7895,639.0,1.0
23.01.2013,0,0,7895,639.0,1.0
26.01.2013,0,0,7895,639.0,1.0
30.01.2013,0,0,7895,639.0,1.0
31.01.2013,0,0,7895,639.0,1.0
04.01.2013,0,0,7954,1859.0,1.0
19.01.2013,0,0,7954,1859.0,1.0
28.01.2013,0,0,7954,1859.0,1.0
31.01.2013,0,0,7954,1859.0,1.0
18.01.2013,0,0,7956,6254.0,2.0
19.01.2013,0,0,7956,6254.0,1.0
30.01.2013,0,0,7956,6254.0,3.0
31.01.2013,0,0,7956,6254.0,1.0
04.01.2013,0,0,7905,8600.0,1.0
06.01.2013,0,0,7905,8600.0,1.0
18.01.2013,0,0,7977,861.0,1.0
04.01.2013,0,0,7979,515.0,1.0
20.01.2013,0,0,7907,1751.0,1.0
22.01.2013,0,0,7907,1751.0,1.0
25.01.2013,0,0,7894,1236.0,1.0
19.01.2013,0,0,7894,1236.0,1.0
12.01.2013,0,0,7894,1236.0,1.0
09.01.2013,0,0,7894,1236.0,1.0
19.01.2013,0,0,7734,2057.0,1.0
11.01.2013,0,0,7875,483.0,1.0
13.01.2013,0,0,7875,483.0,1.0
21.01.2013,0,0,7875,483.0,1.0
05.01.2013,0,0,7882,1028.0,1.0
06.01.2013,0,0,7882,1028.0,1.0
19.01.2013,0,0,7882,1028.0,2.0
27.01.2013,0,0,7882,1028.0,1.0
18.01.2013,0,0,7890,3863.0,1.0
19.01.2013,0,0,7893,1473.0,1.0
20.01.2013,0,0,7893,1473.0,2.0
21.01.2013,0,0,7893,1473.0,1.0
04.01.2013,0,0,7912,368.0,1.0
23.01.2013,0,0,7893,1473.0,2.0
27.01.2013,0,0,7893,1473.0,1.0
29.01.2013,0,0,7893,1473.0,1.0
30.01.2013,0,0,7893,1473.0,2.0
31.01.2013,0,0,7893,1473.0,1.0
04.01.2013,0,0,7892,2834.0,1.0
05.01.2013,0,0,7892,2834.0,1.0
06.01.2013,0,0,7892,2834.0,1.0
03.01.2013,0,0,7894,1236.0,1.0
04.01.2013,0,0,7894,1236.0,2.0
05.01.2013,0,0,7894,1236.0,1.0
07.01.2013,0,0,7894,1236.0,1.0
08.01.2013,0,0,7894,1236.0,2.0
25.01.2013,0,0,7893,1473.0,1.0
06.01.2013,0,0,8926,231.0,1.0
08.01.2013,0,0,7912,368.0,1.0
12.01.2013,0,0,7912,368.0,1.0
10.01.2013,0,0,8156,68.0,1.0
17.01.2013,0,0,8156,68.0,1.0
28.01.2013,0,0,8158,475.0,1.0
21.01.2013,0,0,8173,253.0,1.0
17.01.2013,0,0,8445,1460.0,1.0
10.01.2013,0,0,8478,207.0,1.0
27.01.2013,0,0,8484,207.0,1.0
21.01.2013,0,0,8195,76.0,1.0
20.01.2013,0,0,8232,134.0,1.0
11.01.2013,0,0,8235,76.0,1.0
25.01.2013,0,0,8242,110.0,1.0
28.01.2013,0,0,8242,110.0,1.0
31.01.2013,0,0,8248,69.0,1.0
09.01.2013,0,0,8259,93.0,1.0
20.01.2013,0,0,8264,95.0,1.0
28.01.2013,0,0,8266,624.0,1.0
25.01.2013,0,0,8508,483.0,1.0
11.01.2013,0,0,8290,76.0,1.0
12.01.2013,0,0,8290,76.0,1.0
26.01.2013,0,0,8290,76.0,1.0
11.01.2013,0,0,8289,62.0,1.0
15.01.2013,0,0,8303,61.0,1.0
22.01.2013,0,0,8303,61.0,1.0
15.01.2013,0,0,8313,78.0,1.0
08.01.2013,0,0,8317,231.0,1.0
04.01.2013,0,0,8155,473.0,1.0
03.01.2013,0,0,8155,473.0,1.0
28.01.2013,0,0,8151,66.0,1.0
18.01.2013,0,0,8151,66.0,1.0
25.01.2013,0,0,7912,368.0,1.0
09.01.2013,0,0,7913,1554.0,1.0
26.01.2013,0,0,8004,263.0,1.0
26.01.2013,0,0,8012,173.0,1.0
31.01.2013,0,0,8041,1011.0,1.0
18.01.2013,0,0,8031,220.0,1.0
21.01.2013,0,0,8088,110.0,1.0
04.01.2013,0,0,8090,231.0,1.0
09.01.2013,0,0,8090,231.0,1.0
11.01.2013,0,0,8090,231.0,1.0
14.01.2013,0,0,8090,231.0,1.0
16.01.2013,0,0,8090,231.0,1.0
10.01.2013,0,0,7912,368.0,1.0
23.01.2013,0,0,8090,231.0,1.0
16.01.2013,0,0,8092,70.0,1.0
08.01.2013,0,0,8093,958.0,1.0
21.01.2013,0,0,8093,958.0,2.0
20.01.2013,0,0,8094,788.0,1.0
12.01.2013,0,0,8097,200.0,1.0
05.01.2013,0,0,8104,355.0,1.0
25.01.2013,0,0,8107,190.0,1.0
26.01.2013,0,0,8107,190.0,1.0
28.01.2013,0,0,8131,69.0,1.0
15.01.2013,0,0,8144,76.0,1.0
12.01.2013,0,0,8147,247.0,1.0
17.01.2013,0,0,8147,247.0,1.0
26.01.2013,0,0,8090,231.0,1.0
23.01.2013,0,0,12401,111.0,1.0
16.01.2013,0,0,8935,100.0,1.0
17.01.2013,0,0,8943,227.0,1.0
09.01.2013,0,0,9909,657.0,1.0
06.01.2013,0,0,9910,76.0,1.0
09.01.2013,0,0,9912,656.0,1.0
09.01.2013,0,0,9914,656.0,1.0
06.01.2013,0,0,9902,76.0,3.0
14.01.2013,0,0,9902,76.0,1.0
22.01.2013,0,0,9902,76.0,1.0
06.01.2013,0,0,9903,76.0,1.0
25.01.2013,0,0,9906,567.0,1.0
13.01.2013,0,0,9926,77.0,1.0
12.01.2013,0,0,9936,190.0,1.0
04.01.2013,0,0,9937,72.0,1.0
04.01.2013,0,0,9940,70.0,1.0
19.01.2013,0,0,9940,70.0,1.0
05.01.2013,0,0,9943,70.0,1.0
06.01.2013,0,0,9943,70.0,1.0
20.01.2013,0,0,9943,70.0,1.0
22.01.2013,0,0,9943,70.0,1.0
17.01.2013,0,0,9950,77.0,1.0
24.01.2013,0,0,9962,236.0,1.0
17.01.2013,0,0,9971,77.0,1.0
30.01.2013,0,0,9976,100.0,1.0
29.01.2013,0,0,9981,267.0,1.0
30.01.2013,0,0,9982,77.0,1.0
19.01.2013,0,0,9987,137.0,1.0
14.01.2013,0,0,9907,231.0,1.0
06.01.2013,0,0,9996,189.0,1.0
22.01.2013,0,0,9895,110.0,1.0
11.01.2013,0,0,9889,110.0,1.0
08.01.2013,0,0,9804,247.0,1.0
10.01.2013,0,0,9804,247.0,1.0
11.01.2013,0,0,9804,247.0,1.0
13.01.2013,0,0,9809,64.0,1.0
05.01.2013,0,0,9813,250.0,1.0
08.01.2013,0,0,9813,250.0,1.0
09.01.2013,0,0,9813,250.0,1.0
19.01.2013,0,0,9813,250.0,1.0
22.01.2013,0,0,9813,250.0,1.0
15.01.2013,0,0,10225,150.0,1.0
15.01.2013,0,0,10230,1415.0,1.0
17.01.2013,0,0,10230,1415.0,1.0
05.01.2013,0,0,9833,231.0,1.0
12.01.2013,0,0,9833,231.0,1.0
16.01.2013,0,0,9833,231.0,1.0
25.01.2013,0,0,9834,368.0,1.0
15.01.2013,0,0,9829,110.0,1.0
05.01.2013,0,0,9844,190.0,1.0
04.01.2013,0,0,9853,110.0,1.0
14.01.2013,0,0,9868,73.0,1.0
26.01.2013,0,0,10242,158.0,2.0
05.01.2013,0,0,9871,77.0,1.0
08.01.2013,0,0,9871,77.0,1.0
19.01.2013,0,0,9871,77.0,1.0
30.01.2013,0,0,9871,77.0,1.0
12.01.2013,0,0,9895,110.0,1.0
17.01.2013,0,0,10269,126.0,1.0
18.01.2013,0,0,10269,126.0,1.0
17.01.2013,0,0,10270,137.0,1.0
27.01.2013,0,0,10106,242.0,1.0
30.01.2013,0,0,10106,242.0,1.0
11.01.2013,0,0,10107,588.0,1.0
15.01.2013,0,0,10107,588.0,1.0
03.01.2013,0,0,10110,312.0,1.0
21.01.2013,0,0,10111,77.0,1.0
04.01.2013,0,0,10140,110.0,1.0
04.01.2013,0,0,10141,110.0,1.0
15.01.2013,0,0,10159,110.0,1.0
20.01.2013,0,0,10171,72.0,1.0
05.01.2013,0,0,10172,79.0,1.0
16.01.2013,0,0,10178,141.0,1.0
17.01.2013,0,0,10308,236.0,1.0
19.01.2013,0,0,10309,265.0,1.0
21.01.2013,0,0,10309,265.0,1.0
24.01.2013,0,0,10562,72.0,1.0
24.01.2013,0,0,10323,1575.0,1.0
19.01.2013,0,0,10563,1321.0,2.0
21.01.2013,0,0,10563,1321.0,1.0
26.01.2013,0,0,10563,1321.0,1.0
27.01.2013,0,0,10563,1321.0,1.0
05.01.2013,0,0,10331,76.0,1.0
06.01.2013,0,0,10331,76.0,1.0
12.01.2013,0,0,10331,76.0,2.0
17.01.2013,0,0,10331,76.0,1.0
26.01.2013,0,0,10106,242.0,1.0
13.01.2013,0,0,10106,242.0,3.0
12.01.2013,0,0,10106,242.0,1.0
11.01.2013,0,0,10106,242.0,1.0
18.01.2013,0,0,10270,137.0,2.0
22.01.2013,0,0,10012,76.0,1.0
04.01.2013,0,0,10274,170.0,1.0
26.01.2013,0,0,10039,190.0,1.0
31.01.2013,0,0,10039,190.0,1.0
28.01.2013,0,0,10275,104.0,1.0
19.01.2013,0,0,10048,188.0,1.0
14.01.2013,0,0,10051,76.0,1.0
17.01.2013,0,0,10051,76.0,1.0
29.01.2013,0,0,10051,76.0,1.0
30.01.2013,0,0,10051,76.0,1.0
09.01.2013,0,0,10063,69.0,1.0
03.01.2013,0,0,9804,247.0,1.0
22.01.2013,0,0,10063,69.0,1.0
17.01.2013,0,0,10064,190.0,1.0
26.01.2013,0,0,10064,190.0,1.0
13.01.2013,0,0,10080,265.0,1.0
11.01.2013,0,0,10081,624.0,1.0
24.01.2013,0,0,10086,250.0,1.0
26.01.2013,0,0,10086,250.0,1.0
27.01.2013,0,0,10086,250.0,2.0
22.01.2013,0,0,10088,231.0,1.0
25.01.2013,0,0,10088,231.0,1.0
28.01.2013,0,0,10089,66.0,1.0
05.01.2013,0,0,10106,242.0,1.0
08.01.2013,0,0,10106,242.0,1.0
25.01.2013,0,0,10063,69.0,1.0
22.01.2013,0,0,9803,247.0,1.0
10.01.2013,0,0,9803,247.0,1.0
03.01.2013,0,0,9803,247.0,1.0
16.01.2013,0,0,9041,73.0,1.0
24.01.2013,0,0,9041,73.0,1.0
25.01.2013,0,0,9041,73.0,1.0
06.01.2013,0,0,9043,237.0,1.0
18.01.2013,0,0,9043,237.0,2.0
29.01.2013,0,0,9043,237.0,1.0
22.01.2013,0,0,9044,200.0,1.0
23.01.2013,0,0,9044,200.0,3.0
25.01.2013,0,0,9044,200.0,1.0
10.01.2013,0,0,9049,69.0,1.0
31.01.2013,0,0,9049,69.0,1.0
27.01.2013,0,0,9446,166.0,1.0
29.01.2013,0,0,9453,87.0,1.0
25.01.2013,0,0,9078,247.0,3.0
26.01.2013,0,0,9078,247.0,1.0
27.01.2013,0,0,9078,247.0,3.0
30.01.2013,0,0,9078,247.0,2.0
28.01.2013,0,0,9089,110.0,1.0
18.01.2013,0,0,9091,110.0,1.0
23.01.2013,0,0,9092,110.0,1.0
09.01.2013,0,0,9460,176.0,1.0
04.01.2013,0,0,9482,473.0,1.0
12.01.2013,0,0,9483,67.0,1.0
12.01.2013,0,0,9485,132.0,1.0
20.01.2013,0,0,9489,210.0,1.0
28.01.2013,0,0,9033,77.0,1.0
05.01.2013,0,0,9386,234.0,1.0
05.01.2013,0,0,9382,225.0,1.0
04.01.2013,0,0,9364,187.0,1.0
06.01.2013,0,0,8953,288.0,1.0
14.01.2013,0,0,8958,312.0,1.0
04.01.2013,0,0,8960,245.0,1.0
11.01.2013,0,0,8960,245.0,1.0
14.01.2013,0,0,8960,245.0,1.0
15.01.2013,0,0,8960,245.0,1.0
19.01.2013,0,0,8960,245.0,1.0
23.01.2013,0,0,8960,245.0,1.0
30.01.2013,0,0,8960,245.0,1.0
25.01.2013,0,0,9280,492.0,1.0
03.01.2013,0,0,9281,492.0,1.0
07.01.2013,0,0,9282,492.0,1.0
24.01.2013,0,0,9492,250.0,1.0
26.01.2013,0,0,8963,312.0,1.0
04.01.2013,0,0,8991,265.0,1.0
16.01.2013,0,0,8991,265.0,1.0
03.01.2013,0,0,8992,242.0,1.0
04.01.2013,0,0,8994,312.0,1.0
05.01.2013,0,0,9000,3791.0,1.0
26.01.2013,0,0,9000,3791.0,1.0
03.01.2013,0,0,9007,998.0,1.0
27.01.2013,0,0,9008,65.0,1.0
31.01.2013,0,0,9031,137.0,1.0
17.01.2013,0,0,9318,55.0,1.0
04.01.2013,0,0,9362,187.0,2.0
04.01.2013,0,0,9363,187.0,1.0
12.01.2013,0,0,8989,69.0,1.0
23.01.2013,0,0,8940,178.0,1.0
20.01.2013,0,0,9507,76.0,1.0
12.01.2013,0,0,9535,77.0,1.0
06.01.2013,0,0,9674,322.0,1.0
27.01.2013,0,0,9676,123.0,1.0
18.01.2013,0,0,9687,426.0,1.0
20.01.2013,0,0,9690,123.0,1.0
29.01.2013,0,0,9693,322.0,1.0
05.01.2013,0,0,9696,331.0,1.0
11.01.2013,0,0,9696,331.0,1.0
28.01.2013,0,0,9698,520.0,1.0
15.01.2013,0,0,9704,671.0,1.0
19.01.2013,0,0,9705,426.0,1.0
26.01.2013,0,0,9716,520.0,1.0
26.01.2013,0,0,9722,93.0,1.0
21.01.2013,0,0,9723,55.0,1.0
18.01.2013,0,0,9728,123.0,1.0
24.01.2013,0,0,9729,123.0,1.0
25.01.2013,0,0,9741,123.0,1.0
30.01.2013,0,0,9743,123.0,1.0
05.01.2013,0,0,9757,55.0,1.0
12.01.2013,0,0,10193,368.0,1.0
14.01.2013,0,0,10193,368.0,1.0
30.01.2013,0,0,10193,368.0,1.0
05.01.2013,0,0,9765,203.0,1.0
18.01.2013,0,0,9765,203.0,1.0
25.01.2013,0,0,9768,504.0,1.0
20.01.2013,0,0,9801,190.0,1.0
19.01.2013,0,0,9673,123.0,1.0
23.01.2013,0,0,9670,322.0,1.0
15.01.2013,0,0,9666,322.0,1.0
28.01.2013,0,0,9661,322.0,1.0
17.01.2013,0,0,10183,125.0,1.0
20.01.2013,0,0,9539,110.0,1.0
19.01.2013,0,0,9540,110.0,1.0
19.01.2013,0,0,9546,220.0,1.0
28.01.2013,0,0,9546,220.0,1.0
09.01.2013,0,0,9549,225.0,1.0
21.01.2013,0,0,9565,76.0,1.0
12.01.2013,0,0,9572,76.0,1.0
21.01.2013,0,0,9584,170.0,1.0
30.01.2013,0,0,9589,76.0,1.0
04.01.2013,0,0,9598,426.0,1.0
22.01.2013,0,0,9611,426.0,1.0
09.01.2013,0,0,9511,78.0,1.0
20.01.2013,0,0,9615,214.0,1.0
08.01.2013,0,0,9621,520.0,1.0
11.01.2013,0,0,9630,303.0,1.0
18.01.2013,0,0,9632,322.0,1.0
26.01.2013,0,0,9632,322.0,1.0
20.01.2013,0,0,9633,426.0,1.0
07.01.2013,0,0,9635,123.0,1.0
28.01.2013,0,0,9635,123.0,1.0
06.01.2013,0,0,9636,123.0,1.0
24.01.2013,0,0,9636,123.0,1.0
18.01.2013,0,0,9641,322.0,1.0
19.01.2013,0,0,9655,93.0,1.0
11.01.2013,0,0,9661,322.0,2.0
19.01.2013,0,0,9618,520.0,1.0
22.01.2013,0,0,13089,55.0,1.0
21.01.2013,0,0,13101,1806.0,1.0
21.01.2013,0,0,13102,966.0,1.0
26.01.2013,0,0,15039,368.0,1.0
31.01.2013,0,0,15039,368.0,1.0
26.01.2013,0,0,15070,183.0,1.0
06.01.2013,0,0,15060,273.0,1.0
10.01.2013,0,0,15060,273.0,1.0
20.01.2013,0,0,15060,273.0,1.0
20.01.2013,0,0,15061,403.0,1.0
27.01.2013,0,0,14582,67.0,1.0
07.01.2013,0,0,14584,110.0,1.0
28.01.2013,0,0,15083,161.0,1.0
06.01.2013,0,0,15089,253.0,1.0
13.01.2013,0,0,15089,253.0,3.0
26.01.2013,0,0,15089,253.0,2.0
03.01.2013,0,0,15090,374.0,1.0
16.01.2013,0,0,15092,403.0,1.0
05.01.2013,0,0,15095,202.0,1.0
04.01.2013,0,0,15100,230.0,1.0
06.01.2013,0,0,15100,230.0,2.0
08.01.2013,0,0,15100,230.0,1.0
11.01.2013,0,0,15100,230.0,1.0
16.01.2013,0,0,15100,230.0,2.0
25.01.2013,0,0,15100,230.0,2.0
26.01.2013,0,0,15100,230.0,1.0
28.01.2013,0,0,15100,230.0,1.0
11.01.2013,0,0,15101,805.0,1.0
27.01.2013,0,0,14569,71.0,1.0
20.01.2013,0,0,15101,805.0,1.0
08.01.2013,0,0,14569,71.0,1.0
06.01.2013,0,0,14561,70.0,1.0
31.01.2013,0,0,14492,223.0,1.0
11.01.2013,0,0,14495,223.0,1.0
14.01.2013,0,0,14495,223.0,1.0
15.01.2013,0,0,14495,223.0,1.0
26.01.2013,0,0,14495,223.0,1.0
27.01.2013,0,0,14497,223.0,1.0
10.01.2013,0,0,14498,223.0,1.0
03.01.2013,0,0,14503,250.0,1.0
14.01.2013,0,0,14503,250.0,2.0
13.01.2013,0,0,14504,331.0,1.0
26.01.2013,0,0,14505,70.0,1.0
27.01.2013,0,0,14505,70.0,1.0
30.01.2013,0,0,14505,70.0,1.0
10.01.2013,0,0,14510,76.0,1.0
13.01.2013,0,0,14510,76.0,1.0
14.01.2013,0,0,14517,110.0,1.0
22.01.2013,0,0,14524,178.0,1.0
23.01.2013,0,0,14524,178.0,1.0
06.01.2013,0,0,14539,77.0,1.0
12.01.2013,0,0,14539,77.0,1.0
30.01.2013,0,0,14539,77.0,1.0
23.01.2013,0,0,14548,139.0,1.0
17.01.2013,0,0,14549,79.0,1.0
18.01.2013,0,0,14549,79.0,1.0
20.01.2013,0,0,14549,79.0,1.0
04.01.2013,0,0,14567,71.0,1.0
28.01.2013,0,0,15101,805.0,1.0
04.01.2013,0,0,14595,410.0,1.0
26.01.2013,0,0,14599,65.0,1.0
13.01.2013,0,0,14788,69.0,1.0
27.01.2013,0,0,14788,69.0,1.0
20.01.2013,0,0,14789,189.0,1.0
03.01.2013,0,0,14798,268.0,1.0
08.01.2013,0,0,14798,268.0,1.0
09.01.2013,0,0,14798,268.0,1.0
18.01.2013,0,0,14798,268.0,1.0
19.01.2013,0,0,14798,268.0,1.0
22.01.2013,0,0,14798,268.0,1.0
23.01.2013,0,0,14798,268.0,1.0
26.01.2013,0,0,14798,268.0,2.0
27.01.2013,0,0,14798,268.0,1.0
16.01.2013,0,0,14799,657.0,1.0
20.01.2013,0,0,14799,657.0,1.0
03.01.2013,0,0,14800,76.0,1.0
15.01.2013,0,0,14800,76.0,1.0
22.01.2013,0,0,14804,620.0,1.0
21.01.2013,0,0,14805,998.0,1.0
24.01.2013,0,0,14815,76.0,1.0
03.01.2013,0,0,14811,226.0,2.0
17.01.2013,0,0,14811,226.0,1.0
20.01.2013,0,0,14811,226.0,1.0
08.01.2013,0,0,14826,124.0,2.0
11.01.2013,0,0,14826,124.0,3.0
12.01.2013,0,0,14826,124.0,1.0
04.01.2013,0,0,14783,79.0,1.0
26.01.2013,0,0,14782,75.0,2.0
24.01.2013,0,0,14782,75.0,1.0
20.01.2013,0,0,14782,75.0,1.0
31.01.2013,0,0,14604,69.0,1.0
03.01.2013,0,0,15115,104.0,1.0
03.01.2013,0,0,15121,104.0,1.0
04.01.2013,0,0,14610,100.0,1.0
05.01.2013,0,0,14610,100.0,1.0
15.01.2013,0,0,14628,110.0,1.0
23.01.2013,0,0,14633,256.0,1.0
14.01.2013,0,0,14641,210.0,1.0
22.01.2013,0,0,15149,167.0,1.0
27.01.2013,0,0,14669,115.0,1.0
07.01.2013,0,0,14687,110.0,1.0
12.01.2013,0,0,14687,110.0,1.0
10.01.2013,0,0,14492,223.0,1.0
11.01.2013,0,0,14702,76.0,1.0
19.01.2013,0,0,14733,77.0,1.0
05.01.2013,0,0,14750,77.0,1.0
31.01.2013,0,0,14752,242.0,1.0
25.01.2013,0,0,14763,110.0,1.0
16.01.2013,0,0,14767,66.0,1.0
08.01.2013,0,0,14771,67.0,1.0
10.01.2013,0,0,14773,188.0,1.0
03.01.2013,0,0,14776,265.0,1.0
17.01.2013,0,0,14776,265.0,1.0
18.01.2013,0,0,14780,247.0,1.0
26.01.2013,0,0,14780,247.0,1.0
31.01.2013,0,0,14780,247.0,1.0
16.01.2013,0,0,14733,77.0,1.0
28.01.2013,0,0,14487,223.0,1.0
31.01.2013,0,0,15024,95.0,1.0
20.01.2013,0,0,15024,95.0,1.0
09.01.2013,0,0,15005,158.0,3.0
12.01.2013,0,0,15005,158.0,1.0
16.01.2013,0,0,15005,158.0,1.0
18.01.2013,0,0,15005,158.0,2.0
23.01.2013,0,0,15005,158.0,1.0
30.01.2013,0,0,15005,158.0,1.0
04.01.2013,0,0,15010,158.0,1.0
06.01.2013,0,0,15010,158.0,1.0
12.01.2013,0,0,15010,158.0,1.0
16.01.2013,0,0,15010,158.0,1.0
17.01.2013,0,0,15010,158.0,1.0
18.01.2013,0,0,15010,158.0,1.0
21.01.2013,0,0,15010,158.0,1.0
27.01.2013,0,0,15010,158.0,1.0
04.01.2013,0,0,14432,78.0,1.0
11.01.2013,0,0,14432,78.0,1.0
19.01.2013,0,0,14432,78.0,1.0
04.01.2013,0,0,14433,203.0,1.0
05.01.2013,0,0,14433,203.0,4.0
06.01.2013,0,0,14433,203.0,1.0
07.01.2013,0,0,14433,203.0,1.0
08.01.2013,0,0,14433,203.0,1.0
09.01.2013,0,0,14433,203.0,3.0
11.01.2013,0,0,14433,203.0,1.0
12.01.2013,0,0,14433,203.0,3.0
03.01.2013,0,0,14428,78.0,1.0
10.01.2013,0,0,14461,203.0,1.0
14.01.2013,0,0,14416,452.0,1.0
28.01.2013,0,0,14408,77.0,1.0
08.01.2013,0,0,14264,715.0,1.0
11.01.2013,0,0,14264,715.0,1.0
19.01.2013,0,0,14264,715.0,1.0
03.01.2013,0,0,14939,1565.0,1.0
10.01.2013,0,0,14939,1565.0,1.0
12.01.2013,0,0,14266,110.0,1.0
28.01.2013,0,0,14280,230.0,1.0
05.01.2013,0,0,14294,242.0,1.0
06.01.2013,0,0,14320,77.0,1.0
08.01.2013,0,0,14320,77.0,1.0
10.01.2013,0,0,14320,77.0,1.0
23.01.2013,0,0,14332,76.0,1.0
13.01.2013,0,0,14433,203.0,2.0
15.01.2013,0,0,14340,69.0,1.0
25.01.2013,0,0,14346,237.0,1.0
26.01.2013,0,0,14346,237.0,6.0
27.01.2013,0,0,14346,237.0,3.0
28.01.2013,0,0,14346,237.0,3.0
29.01.2013,0,0,14346,237.0,1.0
30.01.2013,0,0,14346,237.0,2.0
31.01.2013,0,0,14367,247.0,1.0
29.01.2013,0,0,14373,110.0,1.0
04.01.2013,0,0,14376,76.0,1.0
16.01.2013,0,0,14389,73.0,1.0
16.01.2013,0,0,14390,73.0,1.0
15.01.2013,0,0,14394,188.0,1.0
24.01.2013,0,0,14346,237.0,2.0
13.01.2013,0,0,14826,124.0,3.0
14.01.2013,0,0,14433,203.0,2.0
18.01.2013,0,0,14433,203.0,3.0
15.01.2013,0,0,15012,158.0,1.0
17.01.2013,0,0,15012,158.0,1.0
19.01.2013,0,0,15012,158.0,1.0
25.01.2013,0,0,15012,158.0,1.0
28.01.2013,0,0,14449,70.0,1.0
03.01.2013,0,0,15008,158.0,1.0
28.01.2013,0,0,15008,158.0,1.0
08.01.2013,0,0,15013,158.0,1.0
18.01.2013,0,0,15013,158.0,1.0
21.01.2013,0,0,15013,158.0,2.0
25.01.2013,0,0,15013,158.0,1.0
28.01.2013,0,0,15013,158.0,1.0
28.01.2013,0,0,15014,158.0,1.0
08.01.2013,0,0,14453,77.0,1.0
09.01.2013,0,0,14467,215.0,1.0
09.01.2013,0,0,14470,210.0,1.0
05.01.2013,0,0,14472,426.0,1.0
04.01.2013,0,0,15016,155.0,1.0
05.01.2013,0,0,15016,155.0,1.0
07.01.2013,0,0,15016,155.0,1.0
08.01.2013,0,0,15016,155.0,1.0
15.01.2013,0,0,15016,155.0,1.0
17.01.2013,0,0,15016,155.0,1.0
26.01.2013,0,0,15016,155.0,2.0
18.01.2013,0,0,15024,95.0,1.0
14.01.2013,0,0,15012,158.0,1.0
13.01.2013,0,0,15012,158.0,1.0
08.01.2013,0,0,15012,158.0,2.0
30.01.2013,0,0,14447,294.0,2.0
21.01.2013,0,0,14433,203.0,2.0
22.01.2013,0,0,14433,203.0,2.0
24.01.2013,0,0,14433,203.0,1.0
25.01.2013,0,0,14433,203.0,2.0
27.01.2013,0,0,14433,203.0,1.0
28.01.2013,0,0,14433,203.0,2.0
29.01.2013,0,0,14433,203.0,1.0
30.01.2013,0,0,14433,203.0,2.0
31.01.2013,0,0,14433,203.0,1.0
04.01.2013,0,0,14439,78.0,1.0
03.01.2013,0,0,14447,294.0,1.0
04.01.2013,0,0,14447,294.0,2.0
16.01.2013,0,0,14433,203.0,3.0
05.01.2013,0,0,14447,294.0,1.0
08.01.2013,0,0,14447,294.0,1.0
12.01.2013,0,0,14447,294.0,1.0
14.01.2013,0,0,14447,294.0,1.0
15.01.2013,0,0,14447,294.0,1.0
16.01.2013,0,0,14447,294.0,4.0
18.01.2013,0,0,14447,294.0,2.0
19.01.2013,0,0,14447,294.0,2.0
20.01.2013,0,0,14447,294.0,2.0
21.01.2013,0,0,14447,294.0,2.0
22.01.2013,0,0,14447,294.0,1.0
24.01.2013,0,0,14447,294.0,1.0
28.01.2013,0,0,14447,294.0,2.0
06.01.2013,0,0,14447,294.0,3.0
05.01.2013,0,0,14264,715.0,1.0
14.01.2013,0,0,14826,124.0,4.0
18.01.2013,0,0,14826,124.0,2.0
31.01.2013,0,0,15765,77.0,1.0
06.01.2013,0,0,15766,76.0,1.0
03.01.2013,0,0,15768,224.0,1.0
04.01.2013,0,0,15768,224.0,1.0
05.01.2013,0,0,15768,224.0,1.0
06.01.2013,0,0,15768,224.0,1.0
08.01.2013,0,0,15768,224.0,1.0
